35815,7.372,-39.57
35825,7.382,-39.57
35834,7.391,-39.57
35845,7.402,-39.57
35855,7.412,-39.57
35865,7.422,-39.57
35875,7.432,-39.57
35885,7.442,-39.57
35895,7.452,-39.57
35905,7.462,-39.57
35915,7.472,-39.57
35924,7.481,-39.57
35935,7.492,-39.57
35945,7.502,-39.39
35955,7.512,-39.2
35964,7.521,-39.2
35975,7.532,-39.2
35985,7.542,-39.2
35995,7.552,-39.2
36005,7.562,-39.2
36015,7.572,-39.2
36025,7.582,-39.2
36035,7.592,-39.2
36045,7.602,-39.2
36055,7.612,-39.2
36065,7.622,-39.2
36075,7.632,-39.2
36085,7.642,-39.2
36094,7.651,-39.2
36105,7.662,-39.02
36115,7.672,-38.84
36125,7.682,-38.84
36135,7.692,-38.84
36145,7.702,-38.84
36155,7.712,-38.66
36165,7.722,-38.66
36175,7.732,-38.84
36185,7.742,-38.84
36195,7.752,-38.66
36205,7.762,-38.66
36215,7.772,-38.66
36225,7.782,-38.47
36235,7.792,-38.47
36245,7.802,-38.47
36255,7.812,-38.47
36265,7.822,-38.47
36275,7.832,-38.29
36285,7.842,-38.29
36295,7.852,-38.47
36305,7.862,-38.47
36315,7.872,-38.47
36325,7.882,-38.29
36335,7.892,-38.11
36345,7.902,-37.92
36355,7.912,-37.92
36365,7.922,-38.11
36375,7.932,-38.11
36385,7.942,-38.11
36395,7.952,-38.11
36405,7.962,-38.11
36415,7.972,-38.11
36425,7.982,-38.11
36435,7.992,-37.92
36445,8.002,-37.74
36455,8.012,-37.74
36465,8.022,-37.74
36475,8.032,-37.74
36485,8.042,-37.74
36495,8.052,-37.74
36505,8.062,-37.74
36515,8.072,-37.74
36525,8.082,-37.74
36535,8.092,-37.56
36545,8.102,-37.38
36555,8.112,-37.38
36566,8.123,-37.38
36575,8.132,-37.38
36585,8.142,-37.38
36595,8.152,-37.38
36605,8.162,-37.19
36615,8.172,-37.01
36625,8.182,-37.01
36635,8.192,-36.83
36645,8.202,-36.83
36655,8.212,-36.83
36665,8.222,-36.64
36675,8.232,-36.64
36685,8.242,-36.64
36696,8.253,-36.64
36705,8.262,-36.46
36715,8.272,-36.28
36725,8.282,-36.1
36736,8.293,-36.1
36745,8.302,-36.1
36755,8.312,-35.91
36765,8.322,-35.91
36775,8.332,-35.91
36785,8.342,-35.91
36795,8.352,-35.73
36805,8.362,-35.55
36815,8.372,-35.55
36826,8.383,-35.37
36835,8.392,-35.37
36845,8.402,-35.37
36855,8.412,-35.18
36866,8.423,-35.18
36875,8.432,-35.18
36885,8.442,-35.18
36895,8.452,-35.18
36905,8.462,-35.18
36915,8.472,-35.18
36925,8.482,-35.18
36935,8.492,-35.18
36945,8.502,-35.18
36955,8.512,-35.18
36965,8.522,-35.18
36975,8.532,-35.18
36985,8.542,-35.18
36996,8.553,-35.18
37005,8.562,-35.18
37015,8.572,-35.18
37025,8.582,-35.18
37036,8.593,-35.18
37045,8.602,-35.18
37055,8.612,-35.18
37065,8.622,-35
37075,8.632,-34.82
37086,8.643,-35
37095,8.652,-35
37105,8.662,-34.82
37115,8.672,-34.82
37126,8.683,-34.82
37135,8.692,-34.82
37145,8.702,-34.82
37155,8.712,-34.82
37166,8.723,-34.82
37175,8.732,-34.63
37185,8.742,-34.45
37195,8.752,-34.45
37206,8.763,-34.27
37215,8.772,-34.27
37225,8.782,-34.45
37235,8.792,-34.45
37245,8.802,-34.45
37256,8.813,-34.45
37265,8.822,-34.45
37275,8.832,-34.45
37285,8.842,-34.45
37296,8.853,-34.45
37305,8.862,-34.45
37315,8.872,-34.27
37325,8.882,-34.27
37336,8.893,-34.27
37345,8.902,-34.09
37355,8.912,-34.09
37365,8.922,-34.09
37376,8.933,-34.09
37386,8.943,-34.09
37395,8.952,-34.09
37405,8.962,-34.09
37415,8.972,-34.09
37426,8.983,-34.09
37435,8.992,-34.09
37445,9.002,-34.09
37455,9.012,-34.09
37466,9.023,-34.09
37475,9.032,-34.09
37485,9.042,-33.9
37495,9.052,-33.9
37506,9.063,-34.09
37516,9.073,-34.09
37525,9.082,-34.09
37535,9.092,-34.09
37545,9.102,-34.09
37556,9.113,-34.09
37565,9.122,-34.09
37575,9.132,-34.09
37585,9.142,-33.9
37596,9.153,-33.72
37605,9.162,-33.9
37615,9.172,-33.9
37625,9.182,-33.9
37636,9.193,-34.09
37645,9.202,-34.09
37655,9.212,-34.09
37665,9.222,-33.9
37676,9.233,-33.9
37686,9.243,-34.09
37695,9.252,-34.09
37705,9.262,-34.09
37715,9.272,-33.9
37726,9.283,-33.72
37735,9.292,-33.9
37745,9.302,-33.9
37755,9.312,-33.9
37766,9.323,-34.09
37776,9.333,-33.9
37785,9.342,-33.9
37795,9.352,-34.09
37806,9.363,-34.09
37816,9.373,-33.9
37825,9.382,-33.9
37835,9.392,-34.09
37846,9.403,-34.09
37856,9.413,-34.09
37865,9.422,-34.09
37875,9.432,-34.09
37885,9.442,-34.09
37896,9.453,-34.09
37906,9.463,-33.9
37915,9.472,-33.72
37925,9.482,-33.72
37936,9.493,-33.72
37946,9.503,-33.72
37955,9.512,-33.72
37965,9.522,-33.72
37976,9.533,-33.72
37986,9.543,-33.72
37995,9.552,-33.72
38005,9.562,-33.72
38016,9.573,-33.72
38026,9.583,-33.54
38035,9.592,-33.35
38045,9.602,-33.35
38055,9.612,-33.35
38066,9.623,-33.35
38076,9.633,-33.17
38085,9.642,-32.81
38095,9.652,-32.62
38106,9.663,-32.62
38116,9.673,-32.62
38125,9.682,-32.62
38135,9.692,-32.62
38146,9.703,-32.62
38156,9.713,-32.26
38165,9.722,-31.89
38175,9.732,-31.89
38185,9.742,-31.71
38196,9.753,-31.34
38206,9.763,-31.16
38215,9.772,-31.16
38225,9.782,-30.98
38236,9.793,-30.8
38246,9.803,-30.61
38255,9.812,-30.43
38265,9.822,-30.43
38276,9.833,-30.43
38286,9.843,-30.43
38295,9.852,-30.43
38305,9.862,-30.43
38316,9.873,-30.43
38326,9.883,-30.25
38336,9.893,-30.06
38345,9.902,-30.06
38355,9.912,-30.06
38366,9.923,-30.06
38376,9.933,-30.06
38385,9.942,-30.06
38395,9.952,-30.06
38406,9.963,-30.06
38416,9.973,-30.06
38425,9.982,-30.06
38435,9.992,-30.06
38446,10.003,-30.06
38456,10.013,-30.06
38465,10.022,-30.25
38475,10.032,-30.25
38486,10.043,-30.06
38496,10.053,-30.06
38506,10.063,-30.06
38515,10.072,-30.06
38525,10.082,-30.25
38536,10.093,-30.25
38546,10.103,-30.06
38555,10.112,-30.06
38565,10.122,-30.06
38576,10.133,-30.06
38586,10.143,-30.06
38595,10.152,-30.06
38605,10.162,-30.06
38616,10.173,-30.06
38626,10.183,-30.06
38636,10.193,-30.06
38645,10.202,-30.06
38656,10.213,-30.06
38666,10.223,-30.06
38676,10.233,-30.06
38685,10.242,-30.25
38695,10.252,-30.25
38706,10.263,-30.06
38716,10.273,-29.88
38725,10.282,-29.88
38735,10.292,-30.06
38746,10.303,-30.06
38756,10.313,-30.06
38766,10.323,-30.06
38775,10.332,-30.06
38786,10.343,-30.06
38796,10.353,-30.06
38806,10.363,-30.06
38815,10.372,-30.06
38825,10.382,-30.06
38836,10.393,-30.06
38846,10.403,-30.06
38855,10.412,-30.06
38865,10.422,-30.06
38876,10.433,-30.06
38886,10.443,-30.06
38896,10.453,-30.06
38905,10.462,-30.06
38916,10.473,-30.06
